SMPD2	SMPD2
ZBTB24	ZBTB24
FIG4	FIG4
WASF1	WASF1
CDC40	CDC40
CDK19	CDK19
AMD1	AMD1
GTF3C6	GTF3C6
RPF2	RPF2
SLC16A10	SLC16A10
MFSD4B	MFSD4B
REV3L	REV3L
TRAF3IP2-AS1	TRAF3IP2-AS1
TRAF3IP2	TRAF3IP2
FYN	FYN
TUBE1	TUBE1
FAM229B	FAM229B
MARCKS	MARCKS
HDAC2	HDAC2
HDAC2-AS2	HDAC2-AS2
HS3ST5	HS3ST5
NT5DC1	NT5DC1
TSPYL4	TSPYL4
DSE	DSE
TSPYL1	TSPYL1
TRAPPC3L	TRAPPC3L
CALHM4	CALHM4
RWDD1	RWDD1
ZUP1	ZUP1
KPNA5	KPNA5
DCBLD1	DCBLD1
GOPC	GOPC
NUS1	NUS1
CEP85L	CEP85L
MCM9	MCM9
ASF1A	ASF1A
TBC1D32	TBC1D32
GJA1	GJA1
HSF2	HSF2
SERINC1	SERINC1
RNF217	RNF217
HDDC2	HDDC2
NCOA7	NCOA7
HINT3	HINT3
TRMT11	TRMT11
CENPW	CENPW
RNF146	RNF146
ECHDC1	ECHDC1
L3MBTL3	L3MBTL3
EPB41L2	EPB41L2
AKAP7	AKAP7
MED23	MED23
CTGF	CTGF
STX7	STX7
SLC18B1	SLC18B1
EYA4	EYA4
TBPL1	TBPL1
HBS1L	HBS1L
AHI1	AHI1
MTFR2	MTFR2
BCLAF1	BCLAF1
PEX7	PEX7
IFNGR1	IFNGR1
HEBP2	HEBP2
NHSL1	NHSL1
CCDC28A	CCDC28A
REPS1	REPS1
ABRACL	ABRACL
HECA	HECA
CITED2	CITED2
VTA1	VTA1
AIG1	AIG1
ADAT2	ADAT2
PEX3	PEX3
FUCA2	FUCA2
PHACTR2	PHACTR2
LTV1	LTV1
PLAGL1	PLAGL1
SF3B5	SF3B5
EPM2A	EPM2A
FBXO30	FBXO30
SHPRH	SHPRH
RAB32	RAB32
STXBP5	STXBP5
TAB2	TAB2
PPIL4	PPIL4
GINM1	GINM1
KATNA1	KATNA1
LATS1	LATS1
NUP43	NUP43
PCMT1	PCMT1
LRP11	LRP11
MTHFD1L	MTHFD1L
AKAP12	AKAP12
ZBTB2	ZBTB2
RMND1	RMND1
ARMT1	ARMT1
SYNE1	SYNE1
FBXO5	FBXO5
MTRF1L	MTRF1L
CNKSR3	CNKSR3
SCAF8	SCAF8
TIAM2	TIAM2
TFB1M	TFB1M
ARID1B	ARID1B
TMEM242	TMEM242
ZDHHC14	ZDHHC14
SNX9	SNX9
SYNJ2	SYNJ2
SERAC1	SERAC1
GTF2H5	GTF2H5
TULP4	TULP4
TMEM181	TMEM181
DYNLT1	DYNLT1
EZR	EZR
RSPH3	RSPH3
SOD2	SOD2
WTAP	WTAP
ACAT2	ACAT2
TCP1	TCP1
MRPL18	MRPL18
IGF2R	IGF2R
AL139393.2	AL139393.2
MAP3K4	MAP3K4
AGPAT4	AGPAT4
QKI	QKI
SFT2D1	SFT2D1
MPC1	MPC1
RNASET2	RNASET2
FGFR1OP	FGFR1OP
AFDN	AFDN
KIF25-AS1	KIF25-AS1
WDR27	WDR27
C6orf120	C6orf120
PHF10	PHF10
TCTE3	TCTE3
ERMARD	ERMARD
FAM120B	FAM120B
PSMB1	PSMB1
TBP	TBP
PDCD2	PDCD2
AC093627.4	AC093627.4
FAM20C	FAM20C
PRKAR1B	PRKAR1B
DNAAF5	DNAAF5
SUN1	SUN1
COX19	COX19
C7orf50	C7orf50
ZFAND2A	ZFAND2A
AC091729.3	AC091729.3
INTS1	INTS1
MAFK	MAFK
PSMG3	PSMG3
PSMG3-AS1	PSMG3-AS1
ELFN1	ELFN1
MAD1L1	MAD1L1
MRM2	MRM2
NUDT1	NUDT1
SNX8	SNX8
EIF3B	EIF3B
CHST12	CHST12
BRAT1	BRAT1
IQCE	IQCE
TTYH3	TTYH3
GNA12	GNA12
FOXK1	FOXK1
AP5Z1	AP5Z1
RADIL	RADIL
RBAK-RBAKDN	RBAK-RBAKDN
RBAK	RBAK
WIPI2	WIPI2
SLC29A4	SLC29A4
TNRC18	TNRC18
AC092171.3	AC092171.3
FSCN1	FSCN1
RNF216	RNF216
CCZ1	CCZ1
PMS2	PMS2
AIMP2	AIMP2
EIF2AK1	EIF2AK1
USP42	USP42
CYTH3	CYTH3
FAM220A	FAM220A
DAGLB	DAGLB
KDELR2	KDELR2
ZDHHC4	ZDHHC4
C7orf26	C7orf26
ZNF853	ZNF853
ZNF316	ZNF316
ZNF12	ZNF12
C1GALT1	C1GALT1
MIOS	MIOS
RPA3	RPA3
UMAD1	UMAD1
GLCCI1	GLCCI1
PHF14	PHF14
TMEM106B	TMEM106B
ARL4A	ARL4A
ETV1	ETV1
MEOX2	MEOX2
ISPD	ISPD
SOSTDC1	SOSTDC1
ANKMY2	ANKMY2
BZW2	BZW2
TSPAN13	TSPAN13
SNX13	SNX13
HDAC9	HDAC9
TWIST1	TWIST1
TWISTNB	TWISTNB
SP4	SP4
FAM126A	FAM126A
KLHL7	KLHL7
NUPL2	NUPL2
MALSU1	MALSU1
IGF2BP3	IGF2BP3
TRA2A	TRA2A
CCDC126	CCDC126
MPP6	MPP6
GSDME	GSDME
OSBPL3	OSBPL3
CBX3	CBX3
SNX10	SNX10
HIBADH	HIBADH
TAX1BP1	TAX1BP1
SCRN1	SCRN1
FKBP14	FKBP14
PLEKHA8	PLEKHA8
MTURN	MTURN
ZNRF2	ZNRF2
GGCT	GGCT
GARS	GARS
MINDY4	MINDY4
LSM5	LSM5
AVL9	AVL9
AC018645.2	AC018645.2
KBTBD2	KBTBD2
FKBP9	FKBP9
NT5C3A	NT5C3A
RP9	RP9
BBS9	BBS9
DPY19L1	DPY19L1
HERPUD2	HERPUD2
AC018647.2	AC018647.2
SEPT7	SEPT7
EEPD1	EEPD1
KIAA0895	KIAA0895
ANLN	ANLN
STARD3NL	STARD3NL
TRG-AS1	TRG-AS1
VPS41	VPS41
YAE1D1	YAE1D1
RALA	RALA
CDK13	CDK13
MPLKIP	MPLKIP
SUGCT	SUGCT
C7orf25	C7orf25
PSMA2	PSMA2
MRPL32	MRPL32
STK17A	STK17A
COA1	COA1
BLVRA	BLVRA
URGCP	URGCP
UBE2D4	UBE2D4
AC004951.1	AC004951.1
DBNL	DBNL
POLM	POLM
POLD2	POLD2
MYL7	MYL7
YKT6	YKT6
NUDCD3	NUDCD3
DDX56	DDX56
TMED4	TMED4
OGDH	OGDH
ZMIZ2	ZMIZ2
H2AFV	H2AFV
PURB	PURB
AC004854.2	AC004854.2
SNHG15	SNHG15
CCM2	CCM2
TBRG4	TBRG4
ADCY1	ADCY1
HUS1	HUS1
UPP1	UPP1
FIGNL1	FIGNL1
LANCL2	LANCL2
VOPP1	VOPP1
NIPSNAP2	NIPSNAP2
MRPS17	MRPS17
PSPH	PSPH
CCT6A	CCT6A
SUMF2	SUMF2
PHKG1	PHKG1
ZNF680	ZNF680
ZNF107	ZNF107
ZNF138	ZNF138
ZNF273	ZNF273
ZNF117	ZNF117
ERV3-1	ERV3-1
ZNF92	ZNF92
VKORC1L1	VKORC1L1
GUSB	GUSB
ASL	ASL
CRCP	CRCP
TPST1	TPST1
AC008267.5	AC008267.5
KCTD7	KCTD7
RABGEF1	RABGEF1
AC027644.3	AC027644.3
TMEM248	TMEM248
SBDS	SBDS
TYW1	TYW1
AC006480.2	AC006480.2
AUTS2	AUTS2
POM121	POM121
NSUN5	NSUN5
BAZ1B	BAZ1B
BCL7B	BCL7B
TBL2	TBL2
MLXIPL	MLXIPL
VPS37D	VPS37D
DNAJC30	DNAJC30
BUD23	BUD23
STX1A	STX1A
ABHD11	ABHD11
METTL27	METTL27
LIMK1	LIMK1
EIF4H	EIF4H
RFC2	RFC2
GTF2IRD1	GTF2IRD1
GTF2I	GTF2I
GTF2IRD2	GTF2IRD2
RCC1L	RCC1L
GTF2IRD2B	GTF2IRD2B
TRIM73	TRIM73
POM121C	POM121C
HIP1	HIP1
RHBDD2	RHBDD2
POR	POR
TMEM120A	TMEM120A
STYXL1	STYXL1
MDH2	MDH2
YWHAG	YWHAG
ZP3	ZP3
DTX2	DTX2
POMZP3	POMZP3
PTPN12	PTPN12
APTR	APTR
RSBN1L	RSBN1L
TMEM60	TMEM60
PHTF2	PHTF2
MAGI2	MAGI2
GNAI1	GNAI1
CD36	CD36
HGF	HGF
CACNA2D1	CACNA2D1
PCLO	PCLO
SEMA3E	SEMA3E
SEMA3A	SEMA3A
SEMA3D	SEMA3D
AC005076.1	AC005076.1
DMTF1	DMTF1
TMEM243	TMEM243
TP53TG1	TP53TG1
CROT	CROT
SLC25A40	SLC25A40
DBF4	DBF4
SRI	SRI
GTPBP10	GTPBP10
CLDN12	CLDN12
FZD1	FZD1
MTERF1	MTERF1
AKAP9	AKAP9
KRIT1	KRIT1
ANKIB1	ANKIB1
GATAD1	GATAD1
PEX1	PEX1
RBM48	RBM48
FAM133B	FAM133B
VPS50	VPS50
TFPI2	TFPI2
GNG11	GNG11
BET1	BET1
COL1A2	COL1A2
CASD1	CASD1
SGCE	SGCE
PEG10	PEG10
PPP1R9A	PPP1R9A
PON2	PON2
SLC25A13	SLC25A13
SEM1	SEM1
SDHAF3	SDHAF3
ASNS	ASNS
TECPR1	TECPR1
BRI3	BRI3
BAIAP2L1	BAIAP2L1
TRRAP	TRRAP
SMURF1	SMURF1
ARPC1A	ARPC1A
ARPC1B	ARPC1B
PDAP1	PDAP1
BUD31	BUD31
PTCD1	PTCD1
CPSF4	CPSF4
ZNF789	ZNF789
ZNF394	ZNF394
ZKSCAN5	ZKSCAN5
FAM200A	FAM200A
ZNF655	ZNF655
ZSCAN25	ZSCAN25
CYP3A5	CYP3A5
TRIM4	TRIM4
ZKSCAN1	ZKSCAN1
ZSCAN21	ZSCAN21
ZNF3	ZNF3
COPS6	COPS6
MCM7	MCM7
AP4M1	AP4M1
TAF6	TAF6
CNPY4	CNPY4
MBLAC1	MBLAC1
LAMTOR4	LAMTOR4
C7orf43	C7orf43
GPC2	GPC2
PILRB	PILRB
ZCWPW1	ZCWPW1
MEPCE	MEPCE
PPP1R35	PPP1R35
TSC22D4	TSC22D4
AGFG2	AGFG2
LRCH4	LRCH4
PCOLCE	PCOLCE
MOSPD3	MOSPD3
TFR2	TFR2
GNB2	GNB2
GIGYF1	GIGYF1
POP7	POP7
EPHB4	EPHB4
SLC12A9	SLC12A9
TRIP6	TRIP6
SRRT	SRRT
UFSP1	UFSP1
ACHE	ACHE
TRIM56	TRIM56
AP1S1	AP1S1
VGF	VGF
PLOD3	PLOD3
ZNHIT1	ZNHIT1
CLDN15	CLDN15
FIS1	FIS1
AC006329.1	AC006329.1
IFT22	IFT22
COL26A1	COL26A1
CUX1	CUX1
SH2B2	SH2B2
PRKRIP1	PRKRIP1
ORAI2	ORAI2
ALKBH4	ALKBH4
LRWD1	LRWD1
POLR2J	POLR2J
POLR2J3.1	POLR2J3.1
RASA4	RASA4
POLR2J2	POLR2J2
FAM185A	FAM185A
ARMC10	ARMC10
NAPEPLD	NAPEPLD
PMPCB	PMPCB
DNAJC2	DNAJC2
PSMC2	PSMC2
ORC5	ORC5
KMT2E-AS1	KMT2E-AS1
KMT2E	KMT2E
AC005070.3	AC005070.3
SRPK2	SRPK2
PUS7	PUS7
RINT1	RINT1
ATXN7L1	ATXN7L1
CDHR3	CDHR3
SYPL1	SYPL1
NAMPT	NAMPT
CCDC71L	CCDC71L
PRKAR2B	PRKAR2B
HBP1	HBP1
COG5	COG5
DUS4L	DUS4L
BCAP29	BCAP29
CBLL1	CBLL1
DLD	DLD
LAMB1	LAMB1
PNPLA8	PNPLA8
THAP5	THAP5
DNAJB9	DNAJB9
IMMP2L	IMMP2L
ZNF277	ZNF277
IFRD1	IFRD1
TMEM168	TMEM168
BMT2	BMT2
SMIM30	SMIM30
FOXP2	FOXP2
MDFIC	MDFIC
TFEC	TFEC
TES	TES
CAV1	CAV1
CAPZA2	CAPZA2
ST7	ST7
LSM8	LSM8
ING3	ING3
FAM3C	FAM3C
NDUFA5	NDUFA5
WASL	WASL
AC006333.2	AC006333.2
POT1	POT1
ZNF800	ZNF800
GCC1	GCC1
ARF5	ARF5
SND1	SND1
SND1-IT1	SND1-IT1
RBM28	RBM28
IMPDH1	IMPDH1
HILPDA	HILPDA
METTL2B	METTL2B
AC090114.2	AC090114.2
CALU	CALU
FLNC	FLNC
ATP6V1F	ATP6V1F
TNPO3	TNPO3
SMO	SMO
STRIP2	STRIP2
SMKR1	SMKR1
AC078846.1	AC078846.1
NRF1	NRF1
UBE2H	UBE2H
ZC3HC1	ZC3HC1
KLHDC10	KLHDC10
TMEM209	TMEM209
CEP41	CEP41
MEST	MEST
COPG2	COPG2
LINC00513	LINC00513
AC016831.5	AC016831.5
AC058791.1	AC058791.1
MKLN1	MKLN1
CHCHD3	CHCHD3
EXOC4	EXOC4
SLC35B4	SLC35B4
AC009275.1	AC009275.1
AKR1B1	AKR1B1
BPGM	BPGM
CYREN	CYREN
WDR91	WDR91
CNOT4	CNOT4
NUP205	NUP205
STMP1	STMP1
MTPN	MTPN
CREB3L2	CREB3L2
TRIM24	TRIM24
KIAA1549	KIAA1549
ZC3HAV1	ZC3HAV1
TTC26	TTC26
UBN2	UBN2
FMC1	FMC1
LUC7L2	LUC7L2
HIPK2	HIPK2
KDM7A	KDM7A
SLC37A3	SLC37A3
MKRN1	MKRN1
ADCK2	ADCK2
NDUFB2	NDUFB2
BRAF	BRAF
MRPS33	MRPS33
AGK	AGK
SSBP1	SSBP1
GSTK1	GSTK1
CASP2	CASP2
AC093673.1	AC093673.1
ZYX	ZYX
TCAF1	TCAF1
TPK1	TPK1
CNTNAP2	CNTNAP2
AC005229.4	AC005229.4
CUL1	CUL1
EZH2	EZH2
PDIA4	PDIA4
ZNF786	ZNF786
ZNF425	ZNF425
ZNF398	ZNF398
ZNF282	ZNF282
ZNF212	ZNF212
ZNF783	ZNF783
ZNF777	ZNF777
ZNF746	ZNF746
KRBA1	KRBA1
ZNF467	ZNF467
ATP6V0E2-AS1	ATP6V0E2-AS1
ATP6V0E2	ATP6V0E2
REPIN1	REPIN1
ZNF775	ZNF775
AC073111.5	AC073111.5
KCNH2	KCNH2
NOS3	NOS3
ABCB8	ABCB8
CDK5	CDK5
SLC4A2	SLC4A2
FASTK	FASTK
TMUB1	TMUB1
AGAP3	AGAP3
ABCF2.1	ABCF2.1
CHPF2	CHPF2
SMARCD3	SMARCD3
NUB1	NUB1
RHEB	RHEB
PRKAG2	PRKAG2
GALNT11	GALNT11
KMT2C	KMT2C
LINC01003	LINC01003
XRCC2	XRCC2
ACTR3B	ACTR3B
PAXIP1	PAXIP1
PAXIP1-AS1	PAXIP1-AS1
INSIG1	INSIG1
AC009403.1	AC009403.1
RBM33	RBM33
LINC01006	LINC01006
RNF32	RNF32
LMBR1	LMBR1
NOM1	NOM1
UBE3C	UBE3C
DNAJB6	DNAJB6
NCAPG2	NCAPG2
ESYT2	ESYT2
WDR60	WDR60
PLCXD1	PLCXD1
GTPBP6	GTPBP6
LINC00685	LINC00685
PPP2R3B	PPP2R3B
ASMTL	ASMTL
AKAP17A	AKAP17A
DHRSX	DHRSX
ZBED1	ZBED1
CD99	CD99
GYG2	GYG2
ARSD	ARSD
PRKX	PRKX
BX890604.1	BX890604.1
FAM239A	FAM239A
FAM239B	FAM239B
PUDP	PUDP
PNPLA4	PNPLA4
TBL1X	TBL1X
WWC3	WWC3
HCCS	HCCS
MSL3	MSL3
PRPS2	PRPS2
TMSB4X	TMSB4X
RAB9A	RAB9A
TRAPPC2	TRAPPC2
OFD1	OFD1
GPM6B	GPM6B
GEMIN8	GEMIN8
FANCB	FANCB
PIR	PIR
ZRSR2	ZRSR2
CTPS2	CTPS2
SYAP1	SYAP1
TXLNG	TXLNG
RBBP7	RBBP7
SCML1	SCML1
SCML2	SCML2
PHKA2	PHKA2
PDHA1	PDHA1
SH3KBP1	SH3KBP1
BCLAF3	BCLAF3
MAP7D2	MAP7D2
EIF1AX	EIF1AX
RPS6KA3	RPS6KA3
MBTPS2	MBTPS2
YY2	YY2
SMS	SMS
PRDX4	PRDX4
ACOT9	ACOT9
SAT1	SAT1
APOO	APOO
KLHL15	KLHL15
EIF2S3	EIF2S3
ZFX	ZFX
PDK3	PDK3
PCYT1B	PCYT1B
POLA1	POLA1
GK	GK
TAB3	TAB3
DMD	DMD
PRRG1	PRRG1
DYNLT3	DYNLT3
RPGR	RPGR
MID1IP1	MID1IP1
BCOR	BCOR
ATP6AP2	ATP6AP2
CXorf38	CXorf38
MED14	MED14
USP9X	USP9X
DDX3X	DDX3X
CASK	CASK
FUNDC1	FUNDC1
KDM6A	KDM6A
KRBOX4	KRBOX4
ZNF674-AS1	ZNF674-AS1
CHST7	CHST7
SLC9A7	SLC9A7
JADE3	JADE3
NDUFB11	NDUFB11
RBM10	RBM10
UBA1	UBA1
CDK16	CDK16
USP11	USP11
LINC01560	LINC01560
ARAF	ARAF
ELK1	ELK1
UXT	UXT
FTSJ1	FTSJ1
PORCN	PORCN
EBP	EBP
TBC1D25	TBC1D25
RBM3	RBM3
WDR13	WDR13
SUV39H1	SUV39H1
HDAC6	HDAC6
PCSK1N	PCSK1N
TIMM17B	TIMM17B
PQBP1	PQBP1
SLC35A2	SLC35A2
PIM2	PIM2
OTUD5	OTUD5
GRIPAP1	GRIPAP1
TFE3	TFE3
PRAF2	PRAF2
WDR45	WDR45
GPKOW	GPKOW
MAGIX	MAGIX
PLP2	PLP2
PRICKLE3	PRICKLE3
SYP	SYP
CCDC22	CCDC22
USP27X	USP27X
CLCN5	CLCN5
NUDT11	NUDT11
GSPT2	GSPT2
MAGED1	MAGED1
TSPYL2	TSPYL2
KANTR	KANTR
KDM5C	KDM5C
IQSEC2	IQSEC2
SMC1A	SMC1A
HSD17B10	HSD17B10
HUWE1	HUWE1
PHF8	PHF8
FAM120C	FAM120C
WNK3	WNK3
TSR2	TSR2
FGD1	FGD1
GNL3L	GNL3L
MAGED2	MAGED2
APEX2	APEX2
FAM104B	FAM104B
MAGEH1	MAGEH1
USP51	USP51
RRAGB	RRAGB
UBQLN2	UBQLN2
NBDY	NBDY
SPIN3	SPIN3
SPIN2B	SPIN2B
ZXDB	ZXDB
SPIN4	SPIN4
ARHGEF9	ARHGEF9
AMER1	AMER1
ZC4H2	ZC4H2
LAS1L	LAS1L
MSN	MSN
EDA2R	EDA2R
YIPF6	YIPF6
EFNB1	EFNB1
PJA1	PJA1
IGBP1	IGBP1
PDZD11	PDZD11
KIF4A	KIF4A
DLG3	DLG3
TEX11	TEX11
SNX12	SNX12
MED12	MED12
ZMYM3	ZMYM3
NONO	NONO
ITGB1BP2	ITGB1BP2
TAF1	TAF1
OGT	OGT
NHSL2	NHSL2
RTL5	RTL5
PIN4	PIN4
ERCC6L	ERCC6L
CITED1	CITED1
HDAC8	HDAC8
PHKA1	PHKA1
CHIC1	CHIC1
XIST	XIST
JPX	JPX
FTX	FTX
RLIM	RLIM
NEXMIF	NEXMIF
ABCB7	ABCB7
UPRT	UPRT
ZDHHC15	ZDHHC15
PBDC1	PBDC1
MAGEE1	MAGEE1
ATRX	ATRX
MAGT1	MAGT1
PGK1	PGK1
TAF9B	TAF9B
ITM2A	ITM2A
BRWD3	BRWD3
HMGN5	HMGN5
SH3BGRL	SH3BGRL
RPS6KA6	RPS6KA6
HDX	HDX
APOOL	APOOL
ZNF711	ZNF711
CHM	CHM
DIAPH2	DIAPH2
TSPAN6	TSPAN6
CSTF2	CSTF2
TRMT2B	TRMT2B
TMEM35A	TMEM35A
TIMM8A	TIMM8A
GLA	GLA
HNRNPH2	HNRNPH2
ARMCX4	ARMCX4
ARMCX6	ARMCX6
ARMCX3	ARMCX3
ARMCX2	ARMCX2
TMSB15A	TMSB15A
ARMCX5	ARMCX5
GPRASP2	GPRASP2
BEX4	BEX4
TCEAL8	TCEAL8
BEX2	BEX2
TCEAL9	TCEAL9
TCEAL4	TCEAL4
TCEAL1	TCEAL1
MORF4L2	MORF4L2
SLC25A53	SLC25A53
FAM199X	FAM199X
MORC4	MORC4
RBM41	RBM41
PRPS1	PRPS1
TSC22D3	TSC22D3
PSMD10	PSMD10
ATG4A	ATG4A
COL4A5	COL4A5
NXT2	NXT2
ACSL4	ACSL4
TMEM164	TMEM164
AMMECR1	AMMECR1
ALG13	ALG13
PLS3	PLS3
CT83	CT83
WDR44	WDR44
IL13RA1	IL13RA1
PGRMC1	PGRMC1
SLC25A43	SLC25A43
CXorf56	CXorf56
UBE2A	UBE2A
NKRF	NKRF
SEPT6	SEPT6
UPF3B	UPF3B
RNF113A	RNF113A
NDUFA1	NDUFA1
NKAP	NKAP
ZBTB33	ZBTB33
LAMP2	LAMP2
CUL4B	CUL4B
MCTS1	MCTS1
C1GALT1C1	C1GALT1C1
THOC2	THOC2
XIAP	XIAP
AL121601.1	AL121601.1
STAG2	STAG2
SMARCA1	SMARCA1
OCRL	OCRL
ZDHHC9	ZDHHC9
UTP14A	UTP14A
BCORL1	BCORL1
AIFM1	AIFM1
ZNF280C	ZNF280C
SLC25A14	SLC25A14
RBMX2	RBMX2
ENOX2	ENOX2
STK26	STK26
RAP2C	RAP2C
GPC3	GPC3
PHF6	PHF6
HPRT1	HPRT1
MIR503HG	MIR503HG
FAM122B	FAM122B
MOSPD1	MOSPD1
RTL8B	RTL8B
RTL8C	RTL8C
RTL8A	RTL8A
INTS6L	INTS6L
MMGT1	MMGT1
SLC9A6	SLC9A6
FHL1	FHL1
MAP7D3	MAP7D3
HTATSF1	HTATSF1
AL683813.1	AL683813.1
RBMX	RBMX
ATP11C	ATP11C
LDOC1	LDOC1
FMR1	FMR1
IDS	IDS
CXorf40A	CXorf40A
TMEM185A	TMEM185A
CXorf40B	CXorf40B
MTMR1	MTMR1
CD99L2	CD99L2
HMGB3	HMGB3
VMA21	VMA21
CETN2	CETN2
NSDHL	NSDHL
PNMA6A	PNMA6A
ZNF275	ZNF275
HAUS7	HAUS7
CCNQ	CCNQ
DUSP9	DUSP9
SLC6A8	SLC6A8
BCAP31	BCAP31
ABCD1	ABCD1
IDH3G	IDH3G
SSR4	SSR4
ARHGAP4	ARHGAP4
NAA10	NAA10
HCFC1	HCFC1
TMEM187	TMEM187
IRAK1	IRAK1
MECP2	MECP2
FLNA	FLNA
EMD	EMD
DNASE1L1	DNASE1L1
TAZ	TAZ
AC244090.1	AC244090.1
ATP6AP1	ATP6AP1
GDI1	GDI1
FAM50A	FAM50A
PLXNA3	PLXNA3
LAGE3	LAGE3
UBL4A	UBL4A
SLC10A3	SLC10A3
FAM3A	FAM3A
G6PD	G6PD
IKBKG	IKBKG
DKC1	DKC1
MPP1	MPP1
F8A1	F8A1
FUNDC2	FUNDC2
BRCC3	BRCC3
VBP1	VBP1
RAB39B	RAB39B
TMLHE	TMLHE
VAMP7	VAMP7
TDRP	TDRP
ERICH1	ERICH1
CLN8	CLN8
AC100810.1	AC100810.1
ARHGEF10	ARHGEF10
AC016065.1	AC016065.1
MCPH1	MCPH1
ANGPT2	ANGPT2
AGPAT5	AGPAT5
MFHAS1	MFHAS1
ERI1	ERI1
PPP1R3B	PPP1R3B
AC022784.3	AC022784.3
TNKS	TNKS
MSRA	MSRA
PINX1.1	PINX1.1
XKR6	XKR6
MTMR9	MTMR9
NEIL2	NEIL2
FDFT1	FDFT1
CTSB	CTSB
FAM86B1	FAM86B1
LONRF1	LONRF1
SGCZ	SGCZ
TUSC3	TUSC3
MICU3	MICU3
ZDHHC2	ZDHHC2
CNOT7	CNOT7
VPS37A	VPS37A
SLC7A2	SLC7A2
PCM1	PCM1
ASAH1	ASAH1
NAT1	NAT1
PSD3	PSD3
SH2D4A	SH2D4A
INTS10	INTS10
ATP6V1B2	ATP6V1B2
XPO7	XPO7
FAM160B2	FAM160B2
NUDT18	NUDT18
REEP4	REEP4
BMP1	BMP1
POLR3D	POLR3D
SLC39A14	SLC39A14
PPP3CC	PPP3CC
SORBS3	SORBS3
PDLIM2	PDLIM2
C8orf58	C8orf58
CCAR2	CCAR2
BIN3	BIN3
RHOBTB2	RHOBTB2
TNFRSF10B	TNFRSF10B
AC107959.4	AC107959.4
TNFRSF10D	TNFRSF10D
CHMP7	CHMP7
R3HCC1	R3HCC1
LOXL2	LOXL2
ENTPD4	ENTPD4
SLC25A37	SLC25A37
KCTD9	KCTD9
CDCA2	CDCA2
PPP2R2A	PPP2R2A
BNIP3L	BNIP3L
DPYSL2	DPYSL2
TRIM35	TRIM35
EPHX2	EPHX2
CLU	CLU
SCARA3	SCARA3
CCDC25	CCDC25
ESCO2	ESCO2
PBK	PBK
ELP3	ELP3
ZNF395	ZNF395
FBXO16	FBXO16
FZD3	FZD3
EXTL3	EXTL3
INTS9	INTS9
HMBOX1	HMBOX1
SARAF	SARAF
LEPROTL1	LEPROTL1
AC026979.2	AC026979.2
DCTN6	DCTN6
RBPMS	RBPMS
GTF2E2	GTF2E2
GSR	GSR
UBXN8	UBXN8
PPP2CB	PPP2CB
TEX15	TEX15
WRN	WRN
AC090204.1	AC090204.1
FUT10	FUT10
TTI2	TTI2
MAK16	MAK16
ERLIN2	ERLIN2
PLPBP	PLPBP
ADGRA2	ADGRA2
BRF2	BRF2
RAB11FIP1	RAB11FIP1
EIF4EBP1	EIF4EBP1
ASH2L	ASH2L
LSM1	LSM1
BAG4	BAG4
DDHD2	DDHD2
PLPP5	PLPP5
NSD3	NSD3
FGFR1	FGFR1
TACC1	TACC1
PLEKHA2	PLEKHA2
TM2D2	TM2D2
ADAM9	ADAM9
TCIM	TCIM
SFRP1	SFRP1
GOLGA7	GOLGA7
GINS4	GINS4
GPAT4	GPAT4
KAT6A	KAT6A
AP3M2	AP3M2
IKBKB	IKBKB
POLB	POLB
VDAC3	VDAC3
SLC20A2	SLC20A2
SMIM19	SMIM19
THAP1	THAP1
RNF170	RNF170
HOOK3	HOOK3
FNTA	FNTA
HGSNAT	HGSNAT
SPIDR	SPIDR
CEBPD	CEBPD
PRKDC	PRKDC
MCM4	MCM4
UBE2V2	UBE2V2
EFCAB1	EFCAB1
SNAI2	SNAI2
PCMTD1	PCMTD1
AC064807.1	AC064807.1
RB1CC1	RB1CC1
ATP6V1H	ATP6V1H
RGS20	RGS20
TCEA1	TCEA1
LYPLA1	LYPLA1
MRPL15	MRPL15
TMEM68	TMEM68
TGS1	TGS1
LYN	LYN
PLAG1	PLAG1
CHCHD7	CHCHD7
IMPAD1	IMPAD1
UBXN2B	UBXN2B
SDCBP	SDCBP
NSMAF	NSMAF
RAB2A	RAB2A
CHD7	CHD7
ASPH	ASPH
GGH	GGH
YTHDF3-AS1	YTHDF3-AS1
YTHDF3	YTHDF3
ARMC1	ARMC1
MTFR1	MTFR1
PDE7A	PDE7A
RRS1	RRS1
VCPIP1	VCPIP1
SGK3	SGK3
C8orf44	C8orf44
COPS5	COPS5
CSPP1	CSPP1
ARFGEF1	ARFGEF1
CPA6	CPA6
PREX2	PREX2
NCOA2	NCOA2
AC022730.4	AC022730.4
TRAM1	TRAM1
LACTB2	LACTB2
XKR9	XKR9
TERF1	TERF1
RDH10	RDH10
STAU2	STAU2
UBE2W	UBE2W
ELOC	ELOC
TMEM70	TMEM70
GDAP1	GDAP1
ZFHX4-AS1	ZFHX4-AS1
ZFHX4	ZFHX4
PEX2	PEX2
AC062004.1	AC062004.1
PKIA	PKIA
ZC2HC1A	ZC2HC1A
HEY1	HEY1
MRPS28	MRPS28
TPD52	TPD52
ZBTB10	ZBTB10
FABP5	FABP5
IMPA1	IMPA1
ZFAND1	ZFAND1
CHMP4C	CHMP4C
SNX16	SNX16
LRRCC1	LRRCC1
E2F5	E2F5
C8orf59	C8orf59
WWP1	WWP1
